doc,left,top,right,bottom,text,font_size,font_family,color,bold,italic,column,label
jamessaunders.pdf,248,954,645,968,in consumer shopping behaviors and solution departments.,12,Times,#000000,False,False,null,null
jamessaunders.pdf,221,979,823,992,Designed a new approach to pricing in conjunction with Willard Bishop Consulting\, increasing,12,Times,#000000,False,False,null,null
jamessaunders.pdf,248,994,459,1008,overall margin by 62 basis points.,12,Times,#000000,False,False,null,null
jamessaunders.pdf,221,1019,826,1032,Spearheaded brand centric marketing strategy Experts in Fresh focused on meat\, produce and,12,Times,#000000,False,False,null,null
jamessaunders.pdf,248,1034,845,1048,deli/bakery. Initiated campaign across TV\, radio\, billboards\, and circulars\, improving market share,12,Times,#000000,False,False,null,null
jamessaunders.pdf,248,1051,703,1065,by 100 basis points despite stiff competition from Wal-Mart and Kroger.,12,Times,#000000,False,False,null,null
jamessaunders.pdf,342,1166,576,1178,Resume Contributed for Sample Purposes Only,10,Times,#aaaaaa,False,False,null,null
jamessaunders.pdf,738,1166,910,1178,Written by AResumeWizard.com,10,Times,#aaaaaa,False,False,null,null
jamessaunders.pdf,337,702,660,887,Sample,164,Times,#000000,False,False,null,null
jamessaunders.pdf,76,58,342,71,ATX Communications\, Inc\, continued,12,Times,#000000,True,False,null,null
jamessaunders.pdf,76,92,473,105,SR. VICE PRESIDENT\, NON-PERISHABLES (1999 2000),12,Times,#000000,True,False,null,null
jamessaunders.pdf,76,108,830,122,Led a $19 billion procurement activity comprised of grocery and GM/HBC products supporting 3\,000 retail outlets. Directed,12,Times,#000000,False,False,null,null
jamessaunders.pdf,76,126,821,140,several crucial areas of operations including sales\, merchandising\, procurement\, category management\, pricing\, and vendor,12,Times,#000000,False,False,null,null
jamessaunders.pdf,76,143,662,157,relations. Managed 200 direct reports and 600 indirect reports. Reported to the EVP\, Wholesale.,12,Times,#000000,False,False,null,null
jamessaunders.pdf,87,183,172,196,Bottom-Line,12,Times,#000000,True,False,null,null
jamessaunders.pdf,82,200,173,213,Improvement,12,Times,#000000,True,False,null,null
jamessaunders.pdf,120,252,173,265,Change,12,Times,#000000,True,False,null,null
jamessaunders.pdf,85,269,180,282,Management,12,Times,#000000,True,False,null,null
jamessaunders.pdf,212,168,820,181,Consolidated procurement functions and activities for 21 divisions in less than 1 year. Improved,12,Times,#000000,False,False,null,null
jamessaunders.pdf,239,183,509,197,cost of goods by $380 million per year.,12,Times,#000000,False,False,null,null
jamessaunders.pdf,212,209,823,222,Assembled an Advisory Board of brokers and suppliers to achieve aggressive business goals and,12,Times,#000000,False,False,null,null
jamessaunders.pdf,239,223,646,237,drive the evolution of concepts into achievable business strategies.,12,Times,#000000,False,False,null,null
jamessaunders.pdf,212,248,825,261,Developed a national Buying Consortium of major retailers to leverage Flemings buying power.,12,Times,#000000,False,False,null,null
jamessaunders.pdf,212,271,751,284,Standardized advertising and promotional vehicles for use in various retail formats.,12,Times,#000000,False,False,null,null
jamessaunders.pdf,76,348,590,361,SR. VICE PRESIDENT\, CORPORATE BRANDS MARKETING (1998 1999),12,Times,#000000,True,False,null,null
jamessaunders.pdf,76,369,799,383,Promoted four times over seven-year tenure. In addition to sales\, merchandising\, marketing\, and procurement\, provided,12,Times,#000000,False,False,null,null
jamessaunders.pdf,76,386,819,400,expertise in category management\, product development\, pricing strategies\, and vendor relations\, formalizing standards for,12,Times,#000000,False,False,null,null
jamessaunders.pdf,76,403,779,417,centralized procurement and private label operations. Managed up to 150 direct reports and 1\,000 indirect reports.,12,Times,#000000,False,False,null,null
jamessaunders.pdf,117,443,172,456,Product,12,Times,#000000,True,False,null,null
jamessaunders.pdf,85,461,173,474,Management,12,Times,#000000,True,False,null,null
jamessaunders.pdf,97,495,172,508,Operations,12,Times,#000000,True,False,null,null
jamessaunders.pdf,76,512,173,525,Reengineering,12,Times,#000000,True,False,null,null
jamessaunders.pdf,98,547,173,560,Revenue &,12,Times,#000000,True,False,null,null
jamessaunders.pdf,78,564,173,577,Profit Growth,12,Times,#000000,True,False,null,null
jamessaunders.pdf,212,429,787,442,Grew Americans private label sales by $25 million. Developed proprietary brands for pet\,,12,Times,#000000,False,False,null,null
jamessaunders.pdf,239,443,844,457,household\, paper\, snack\, and frozen food categories. Launched premier tier product line\, American,12,Times,#000000,False,False,null,null
jamessaunders.pdf,239,461,747,475,Premier in high-profile role as Sr. Vice President of Corporate Brands Marketing.,12,Times,#000000,False,False,null,null
jamessaunders.pdf,212,486,817,499,Built operating infrastructure that supported a $10 billion centralized procurement activity for 5,12,Times,#000000,False,False,null,null
jamessaunders.pdf,239,501,830,515,divisions\, as Vice President of National Grocery/Beverage Procurement. Gained employee buy-in,12,Times,#000000,False,False,null,null
jamessaunders.pdf,239,518,455,532,for newly-implemented changes.,12,Times,#000000,False,False,null,null
jamessaunders.pdf,212,543,815,556,As Vice President of Grocery/General Merchandise Marketing\, reversed negative sales trend in,12,Times,#000000,False,False,null,null
jamessaunders.pdf,239,558,759,572,GM/HBC by motivating frontline associates to achieve all sales and margin budgets.,12,Times,#000000,False,False,null,null
jamessaunders.pdf,382,599,543,612,PRIOR EXPERIENCE:,12,Times,#000000,True,False,null,null
jamessaunders.pdf,255,624,667,638,Senior leadership positions in Sales and Operations for Alpha Beta.,12,Times,#000000,False,True,null,null
jamessaunders.pdf,293,660,632,676,PROFESSIONAL AFFILIATIONS & ACTIVITIES,16,Times,#000000,True,False,null,null
jamessaunders.pdf,101,688,821,702,Executive Leadership\, CORNELL UNIVERSITY ~ Inspired Leadership\, SCOTT USA ~ Food Executive Course\, USS,12,Times,#000000,False,False,null,null
jamessaunders.pdf,127,710,795,724,Manage for Productivity\, DR. MOUNT ~ Board Member\, NON FOOD MERCHANDISERS ASSOCIATION,12,Times,#000000,False,False,null,null
jamessaunders.pdf,414,746,508,762,EDUCATION,16,Times,#000000,True,False,null,null
jamessaunders.pdf,222,774,700,788,AA\, Business Management - CHAFFEY COLLEGE\, Rancho Cucamonga\, CA,12,Times,#000000,False,False,null,school
jamessaunders.pdf,342,1166,576,1178,Resume Contributed for Sample Purposes Only,10,Times,#aaaaaa,False,False,null,null
jamessaunders.pdf,738,1166,910,1178,Written by AResumeWizard.com ,10,Times,#aaaaaa,False,False,null,null
janedoe.pdf,382,54,542,83,JANE K. DOE,22,Times,#000000,True,False,null,name
janedoe.pdf,304,84,617,104,123 Main Street Santa Barbara\, CA 12345,14,Times,#000000,False,False,null,null
janedoe.pdf,199,104,724,124,Phone (877) 875-8776 Fax (904) 239-3165 Info@greatresumesfast.com,14,Times,#000000,False,False,null,null
janedoe.pdf,65,145,817,164,Accomplished and multi-faceted buyer with over 12 years of professional expertise in the fashion industry.,13,Times,#000000,False,False,0,null
janedoe.pdf,65,165,793,184,Exceeds goals with an effective management style\, superior communication skills and strategic business,13,Times,#000000,False,False,0,null
janedoe.pdf,65,184,802,203,development planning. Successfully secures sales and revenue by capitalizing on growth opportunities.,13,Times,#000000,False,False,0,null
janedoe.pdf,65,223,249,242,Core Knowledge & Skills:,13,Times,#000000,True,True,0,null
janedoe.pdf,119,242,254,261,Market Analysis,13,Times,#000000,False,False,0,null
janedoe.pdf,335,242,792,261,Client Services New Vendor Procurement,13,Times,#000000,False,False,0,null
janedoe.pdf,119,262,260,281,Brand Promotion,13,Times,#000000,False,False,0,null
janedoe.pdf,335,262,799,281,Account Management Team Training & Mentoring,13,Times,#000000,False,False,0,null
janedoe.pdf,119,281,301,300,Inventory Maintenance,13,Times,#000000,False,False,0,null
janedoe.pdf,335,281,814,300,Sales Evaluation Trend Anticipation & Forecast,13,Times,#000000,False,False,0,null
janedoe.pdf,119,301,286,320,Contract Negotiation,13,Times,#000000,False,False,0,null
janedoe.pdf,335,301,834,320,Personnel Management Strategic Business Development,13,Times,#000000,False,False,0,null
janedoe.pdf,119,321,303,340,Revenue Enhancement,13,Times,#000000,False,False,0,null
janedoe.pdf,335,321,547,340,Merchandise & Display,13,Times,#000000,False,False,0,null
janedoe.pdf,344,378,578,397,PROFESSIONAL EXPERIENCE,13,Times,#000000,True,False,0,null
janedoe.pdf,65,397,231,416,SUNDANCE BEACH,13,Times,#000000,False,False,0,null
janedoe.pdf,659,397,854,416,Goleta\, CA,13,Times,#000000,False,False,0,null
janedoe.pdf,65,416,340,435,Purchasing Manager/ Womens Buyer,13,Times,#000000,True,False,0,null
janedoe.pdf,389,416,856,435,2007 present,13,Times,#000000,True,False,0,null
janedoe.pdf,65,436,837,455,Direct operations of merchandise purchasing\, visuals and promotion. Purchase swimwear\, sportswear\, shoes\,,13,Times,#000000,False,False,0,null
janedoe.pdf,65,455,841,474,sandals and accessories for Womens and Girls departments and supervise the purchasing and promotions for,13,Times,#000000,False,False,0,null
janedoe.pdf,65,475,398,494,the mens department. Supervise a team of six.,13,Times,#000000,False,False,0,null
janedoe.pdf,119,494,615,513,Contract with new vendors to increase profit margin from 43% to 53%.,13,Times,#000000,False,False,0,null
janedoe.pdf,119,514,788,533,Reduced inventory costs by $50\,000 through controlled purchasing and inventory maintenance.,13,Times,#000000,False,False,0,null
janedoe.pdf,119,534,605,553,Analyze and control OTB and current inventory for maximum profit.,13,Times,#000000,False,False,0,null
janedoe.pdf,119,553,804,572,Created and implemented private label program for women and men with a 60% starting margin.,13,Times,#000000,False,False,0,null
janedoe.pdf,119,573,547,592,Recommend procedures to reduce RA and sale merchandise.,13,Times,#000000,False,False,0,null
janedoe.pdf,119,592,555,611,Oversee merchandising and display for womens department.,13,Times,#000000,False,False,0,null
janedoe.pdf,65,631,177,650,LUCY LOVE,13,Times,#000000,False,False,0,null
janedoe.pdf,659,631,849,650,Costa Mesa\, CA,13,Times,#000000,False,False,0,null
janedoe.pdf,65,650,202,669,Account Executive,13,Times,#000000,True,False,0,null
janedoe.pdf,713,650,847,669,2002 2007,13,Times,#000000,True,False,0,null
janedoe.pdf,65,669,782,688,Managed all aspects of vendor accounts including establishing new accounts\, maintaining inventories\,,13,Times,#000000,False,False,0,null
janedoe.pdf,65,689,843,708,collaborating with vendors for promotional demonstrations\, and facilitating regional and national trade shows.,13,Times,#000000,False,False,0,null
janedoe.pdf,119,709,405,728,Increased sales from $20\,000 to $500\,000.,13,Times,#000000,False,False,0,null
janedoe.pdf,119,728,594,747,Secured contracts with major vendors Nordstrom and Sport Chalet.,13,Times,#000000,False,False,0,null
janedoe.pdf,119,748,521,767,Supplemented the account base by 30 plus new accounts.,13,Times,#000000,False,False,0,null
janedoe.pdf,119,767,328,786,Consistent reorder follow up.,13,Times,#000000,False,False,0,null
janedoe.pdf,65,806,339,825,HAWK CLOTHING / QUICKSILVER,13,Times,#000000,False,False,0,null
janedoe.pdf,551,806,856,825,Huntington Beach\, CA,13,Times,#000000,False,False,0,null
janedoe.pdf,65,825,202,844,Account Executive,13,Times,#000000,True,False,0,null
janedoe.pdf,713,825,855,844,1998 2004,13,Times,#000000,True,False,0,null
janedoe.pdf,65,844,753,863,Secured vendors for an introductory clothing line. Coordinated and directed in-store promotional,13,Times,#000000,False,False,0,null
janedoe.pdf,65,864,390,883,demonstrations to increase brand awareness.,13,Times,#000000,False,False,0,null
janedoe.pdf,119,884,833,903,Spearheaded the successful introduction and promotion of new clothing by increasing sales to over $1,13,Times,#000000,False,False,0,null
janedoe.pdf,119,903,229,922,million dollars.,13,Times,#000000,False,False,0,null
janedoe.pdf,119,923,471,942,Expanded sales to include major market accounts.,13,Times,#000000,False,False,0,null
janedoe.pdf,119,942,479,961,Responsible for all in store demos and skate demos,13,Times,#000000,False,False,0,null
janedoe.pdf,119,962,545,981,Recognized with the highest sales award two years in a row.,13,Times,#000000,False,False,0,null
janedoe.pdf,331,1020,591,1039,PROFESSIONAL DEVELOPMENT,13,Times,#000000,True,False,0,null
janedoe.pdf,65,1059,921,1078,FASHION INSTITUTE OF DESIGN & MERCHANDISING San Francisco\, CA,13,Times,#000000,False,False,null,null
janedoe.pdf,65,1078,519,1097,AA in Merchandising & Marketing,13,Times,#000000,True,False,0,null
janedoe.pdf,659,1078,852,1097,1995,13,Times,#000000,True,False,0,null
janedoe.pdf,365,1159,553,1173,Resume for Sample Purposes Only,10,Times,#aaaaaa,False,False,0,null
janedoe.pdf,688,1159,853,1173,by 2009 Great Resumes Fast,10,Times,#aaaaaa,False,False,0,null
janeelliot.pdf,277,749,829,1248,Before,373,Times,#000000,False,False,null,null
janeelliot.pdf,108,85,215,101,Jane C. Hiatt,16,Times,#000000,True,False,null,name
janeelliot.pdf,648,105,820,119,117 Bristol Drive,13,Times,#000000,False,False,null,null
janeelliot.pdf,682,122,818,136,Fair Oaks\, CA 95076,13,Times,#000000,False,False,null,null
janeelliot.pdf,681,140,813,154,817-226-8537 Direct,13,Times,#000000,False,False,null,null
janeelliot.pdf,690,157,814,171,janechiatt@aol.com,13,Times,#000000,False,False,null,null
janeelliot.pdf,242,261,685,277,SENIOR SALES AND MARKETING MANAGEMENT,16,Times,#000000,True,False,null,null
janeelliot.pdf,108,298,758,312,Deeply accomplished and result-driven senior sales and marketing management executive with a consistent,13,Times,#000000,False,True,null,null
janeelliot.pdf,108,316,795,330,documented record of developing new\, profitable multimillion-dollar revenue streams and opening many avenues,13,Times,#000000,False,True,null,null
janeelliot.pdf,108,333,781,347,for success. Motivated by internal standards of excellence to overachieve expectations and exceed all set goals.,13,Times,#000000,False,True,null,null
janeelliot.pdf,108,350,802,364,Highly successful driving high-value revenue and profit gains; large scale cost savings and improved organization,13,Times,#000000,False,True,null,null
janeelliot.pdf,108,367,797,381,productivity and performance. Superb change agent with a talent for recruiting and developing other leaders with,13,Times,#000000,False,True,null,null
janeelliot.pdf,108,385,329,399,an equal desire to excel and to win.,13,Times,#000000,False,True,null,null
janeelliot.pdf,376,437,546,453,Employment History,16,Times,#000000,True,False,null,null
janeelliot.pdf,108,475,217,491,2001-Present,16,Times,#000000,True,False,null,null
janeelliot.pdf,108,496,480,512,Coldwell Banker Professionals\, Sacramento\, CA,16,Times,#000000,True,False,null,null
janeelliot.pdf,108,517,505,533,Real Estate Agent "Realtor" Coldwell Agent ...2005-2006,16,Times,#000000,True,False,null,null
janeelliot.pdf,108,554,696,568,Providing real estate services to buyers and sellers in the Sacramento\, and surrounding Counties.,13,Times,#000000,False,False,null,null
janeelliot.pdf,162,571,634,585,Award winning agent\, 5 consecutive years Multi-Million Dollar Producer,13,Times,#000000,True,False,null,null
janeelliot.pdf,108,588,681,602,Excellent and successful marketing strategies including\, direct mail\, electronic mail and direct,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,605,647,619,contact. Maintaining a carefully organized website. My role has been to assist customers,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,623,655,637,through the decision-making process of buying or selling a home or business. Whatever it,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,640,622,654,might be a new or resale home\, income property\, second home\, vacation home or an,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,657,614,671,investment opportunity I have beer there to make a difference each and every time.,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,692,656,706,By offering the information they need and the guidance that comes from years of business,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,709,647,723,experience. Because the majority of this business stems from repeat and referral clients I,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,726,779,740,have eschewed this one area and it has earned me a number of awards and rewards. Never falling short of great,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,743,777,757,accomplishments starting with my first year in business reaching award status and being named "Rookie of the,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,761,678,775,year". Receiving the highest award through the Coldwell International system each year since.,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,795,646,809,Constant undergoing a supplement of professional training to be sure to maintain a fresh,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,813,802,827,approach to business and to stay current on market trends and changes. Armed with patience\, great communication,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,830,783,844,skills and a knack for organization and a special marketing idea for the large Hispanic community and first time,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,847,342,861,buyers all lead to one word... success.,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,881,772,895,Working with the best mortgage lenders in the business assisting my clients in their purchase or in a refinance,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,899,393,913,program\, I understand the process completely.,13,Times,#000000,False,False,null,null
janeelliot.pdf,417,934,505,949,Experience:,14,Times,#000000,True,False,null,null
janeelliot.pdf,108,952,651,966,Residential Sales\, Residential Lease\, Multi-Unit Income Property\, Commercial Sales and,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,969,761,983,Lease\, Vacant Land\, Investment Business Opportunity and Corporate Relocation Specialist. Short Sales and,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,987,456,1001,Foreclosure Specialist. Property Management Specialist.,13,Times,#000000,False,False,null,null
janeelliot.pdf,342,1164,576,1178,Resume Contributed for Sample Purposes Only,10,Times,#aaaaaa,False,False,null,null
janeelliot.pdf,738,1164,910,1178,Written by AResumeWizard.com,10,Times,#aaaaaa,False,False,null,null
janeelliot.pdf,277,749,829,1248,Before,373,Times,#000000,False,False,null,null
janeelliot.pdf,108,85,812,101,Jane C. Hiatt Page 2 of 3,16,Times,#000000,True,False,null,null
janeelliot.pdf,645,126,821,140,117 Bristol Drive,13,Times,#000000,False,False,null,null
janeelliot.pdf,682,143,818,157,Fair Oaks\, CA 95076,13,Times,#000000,False,False,null,null
janeelliot.pdf,681,160,813,174,817-226-8537 Direct,13,Times,#000000,False,False,null,null
janeelliot.pdf,690,178,815,192,janechiatt@aol.com,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,251,191,267,2000-2001,16,Times,#000000,True,False,null,null
janeelliot.pdf,108,272,484,288,Trident Leasing Corporation\, Citrus Heights\, CA,16,Times,#000000,True,False,null,null
janeelliot.pdf,108,292,303,308,Territory Sales Manager,16,Times,#000000,True,False,null,null
janeelliot.pdf,108,329,769,343,Providing lease financing for business equipment\, territory includes Arizona\, New Mexico and San Diego.,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,347,722,361,Specializing in high technology equipment leasing\, hospital Imaging and medical equipment leasing.,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,381,810,395,Responsible for contacting accounts in established database\, accounts with a Minimum of 25 million dollars in sales,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,398,303,412,and with a profit balance sheet.,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,433,764,447,In daily contact with executives in the finance area. Controllers\, CFO\, V.P. of Finance and Treasurers. Other,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,450,746,464,important contacts were Systems Directors\, Directors of MIS and Hospital Administrators and Doctors of,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,467,185,481,Radiology.,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,502,774,516,Excellent marketing systems with scheduled appointments and frequent visits to area accounts accounted for a,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,519,801,533,successful leasing business. Company leasing packages started at one hundred thousand dollars and up to over five,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,536,163,550,million.,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,589,195,605,1992-2000,16,Times,#000000,True,False,null,null
janeelliot.pdf,108,610,598,626,Roseville Travel & Tours\, Roseville\, CA and Los Cabos\, Mexico,16,Times,#000000,True,False,null,null
janeelliot.pdf,108,630,631,646,Vice President of Sales and Marketing... International Background,16,Times,#000000,True,False,null,null
janeelliot.pdf,108,668,766,682,Destination management company specializing in promotion of Los Cabos\, Mexico. Responsibilities include,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,685,795,699,working with meeting planners\, corporate officers or their representatives to assist them with their company plans,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,702,640,716,for meetings\, group tours\, Corporate Conventions\, golf and sport fishing private groups.,13,Times,#000000,False,False,null,null
janeelliot.pdf,439,737,483,753,Sales,16,Times,#000000,True,False,null,null
janeelliot.pdf,108,757,803,771,Was major contributor to the launch of this company from group zero. Brought in at least 50+ new clients per year\,,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,774,785,788,each year resulting in higher revenues each month. Achieved exclusive contracts with 3 of the largest hotels and,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,792,242,806,resorts in Los Cabos.,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,826,782,840,Established and maintained profitable business relationships with Fortune 500 companies\, including\, Prudential,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,844,778,858,Insurance\, Johnson & Johnson\, Mitsubishi Motors\, Toyota Motor America\, Detchebank\, BMW of N.A.\, Enron,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,861,677,875,Corp\, American Express\, Motorola\, Redbull\, Ford Motors\, Lincoln Mercury and many others.,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,895,808,909,Marketing directed to corporations and professional associations\, resulting in new clients visiting Los Cabos for site,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,912,803,926,inspections and signed contracts with new clients. Participate in "Senior Slam" golf tournament\, working with Jack,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,930,800,944,Nicklaus and event promoters. Company owned and operated charter sport fishing fleet of 12 boats. Located in the,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,947,327,961,Bay of Palmilla\, San Jose del Cabo.,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,982,796,996,Supervised and worked trade shows\, designed marketing material and directed and approved booth design. Create,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,999,659,1013,and implement distribution of quarterly newsletter\, resulting in significant repeat business.,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,1033,808,1047,Provided service to group over 1500 guest\, often receiving large groups back to back included airline packages with,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,1050,813,1064,hotel accommodations\, ground transportation\, golf tournaments\, sport fishing tournaments\, merchandise and awards.,13,Times,#000000,False,False,null,null
janeelliot.pdf,342,1164,576,1178,Resume Contributed for Sample Purposes Only,10,Times,#aaaaaa,False,False,null,null
janeelliot.pdf,738,1164,910,1178,Written by AResumeWizard.com,10,Times,#aaaaaa,False,False,null,null
janeelliot.pdf,277,749,829,1248,Before,373,Times,#000000,False,False,null,null
janeelliot.pdf,108,85,812,101,Jane C. Hiatt Page 3 of 3,16,Times,#000000,True,False,null,null
janeelliot.pdf,645,126,821,140,117 Bristol Drive,13,Times,#000000,False,False,null,null
janeelliot.pdf,682,143,818,157,Fair Oaks\, CA 95076,13,Times,#000000,False,False,null,null
janeelliot.pdf,681,160,813,174,817-226-8537 Direct,13,Times,#000000,False,False,null,null
janeelliot.pdf,690,178,814,192,janechiatt@aol.com,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,268,195,284,1981-1992,16,Times,#000000,True,False,null,null
janeelliot.pdf,108,289,348,305,Roseville BMW\, Roseville\, CA,16,Times,#000000,False,False,null,null
janeelliot.pdf,108,310,416,326,Sr. Vice President & General Manager,16,Times,#000000,True,False,null,null
janeelliot.pdf,108,347,790,361,New car dealership\, used cars\, complete service and parts department\, on site large automobile leasing company.,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,364,781,378,Completely managed all activities within the sales and marketing organization. Recruited\, trained and surprised,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,381,805,395,highly skilled sales team. Implemented strong market expansion and sales planning with incentives to fuel business,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,398,201,412,development.,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,433,778,447,Responsible for daily operations of all departments\, sales\, customer service\, auto service\, auto parts\, financing\,,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,450,791,464,advertising and compete monthly operating statement. Manage 6 department managers and over 200 employees.,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,485,741,499,First women appointed and approved by manufacture as General Manager of a BMW dealership.,13,Times,#000000,True,False,null,null
janeelliot.pdf,108,519,791,533,Number one in BMW sales\, throughout U.S. and Canada for 5 constructive years\, as a result of marketing\, media,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,536,438,550,and print advertising and special auto tease programs.,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,571,811,585,Achieved over $40 million in credit lines for in house leasing company through banking connections and impressive,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,588,751,602,portfolio\, dealership credibility and strong sales performance. Created print ads\, TV and radio promotions\,,13,Times,#000000,False,False,null,null
janeelliot.pdf,108,605,429,619,marketing materials for direct mail and trade shows.,13,Times,#000000,False,False,null,null
janeelliot.pdf,371,640,551,654,Education and Associations,13,Times,#000000,True,False,null,null
janeelliot.pdf,216,674,637,688,Cal State\, Los Angeles\, CA... Major: Political Science and Marketing,13,Times,#000000,False,False,null,school
janeelliot.pdf,216,692,509,706,National Automobile Dealer Academy\, Virginia,13,Times,#000000,False,False,null,null
janeelliot.pdf,216,709,588,723,California Real Estate License\, Property Management Expert,13,Times,#000000,False,False,null,null
janeelliot.pdf,216,726,614,740,California Association of Realtors\, Sacramento Board of Realtors,13,Times,#000000,False,False,null,null
janeelliot.pdf,216,744,514,758,National Association of Realtors Skills Summary,13,Times,#000000,False,False,null,null
janeelliot.pdf,216,813,466,827,: Read\, write and speak Spanish fluently.,13,Times,#000000,False,False,null,null
janeelliot.pdf,216,830,648,844,: International background. Overlooked international office in Mexico.,13,Times,#000000,False,False,null,null
janeelliot.pdf,216,847,531,861,: Excel in fast paced\, deadline-oriented atmosphere.,13,Times,#000000,False,False,null,null
janeelliot.pdf,216,864,788,878,: Excellent communication skills and ability to work cross functionally within an organization.,13,Times,#000000,False,False,null,null
janeelliot.pdf,216,882,654,896,: Strong analytical and interpersonal skills\, with the ability to multi task.,13,Times,#000000,False,False,null,null
janeelliot.pdf,216,899,765,913,: Proficient in Microsoft Office\, Power Point and quick to learn in office software systems.,13,Times,#000000,False,False,null,null
janeelliot.pdf,342,1164,576,1178,Resume Contributed for Sample Purposes Only,10,Times,#aaaaaa,False,False,null,null
janeelliot.pdf,738,1164,910,1178,Written by AResumeWizard.com,10,Times,#aaaaaa,False,False,null,null
janeelliot.pdf,372,51,552,80,JANE C. HIATT,22,Times,#000000,True,False,1,null
janeelliot.pdf,339,87,582,103,117 Bristol Drive | Fair Oaks\, CA 95076,11,Times,#000000,False,False,1,null
janeelliot.pdf,338,104,584,120,T: 817-226-8537 | E: janechiatt@aol.com,11,Times,#000000,False,False,1,null
janeelliot.pdf,245,150,678,172,SALES MANAGEMENT & NEW BUSINESS DEVELOPMENT,16,Times,#000000,True,False,1,null
janeelliot.pdf,86,183,835,201,Dynamic and results-focused senior sales and marketing leader with a verifiable record of achievement in creating,13,Times,#000000,False,False,null,null
janeelliot.pdf,86,201,840,219,new multi million-dollar revenue streams\, resulting in explosive growth and business profitability. Proven,13,Times,#000000,False,False,null,null
janeelliot.pdf,86,220,841,238,competencies in improving organizational productivity through the development and implementation of,13,Times,#000000,False,False,null,null
janeelliot.pdf,86,239,837,257,strategies that foster operating synergies and facilitate lasting and positive change. Recognized for the ability to,13,Times,#000000,False,False,null,null
janeelliot.pdf,86,257,837,275,lead the professional development of diverse individuals and support a team oriented approach predicated on,13,Times,#000000,False,False,null,null
janeelliot.pdf,86,276,836,294,meritocratic principles. Promote a winning attitude and foster accountability to consistently exceed performance,13,Times,#000000,False,False,null,null
janeelliot.pdf,86,295,647,313,goals and expectations. Fluent in written and spoken Spanish. Relevant skills include:,13,Times,#000000,False,False,0,null
janeelliot.pdf,118,336,804,354,Consultative Sales Skills Marketing Program Development Productivity and Performance Gains,13,Times,#000000,False,False,null,null
janeelliot.pdf,153,359,769,377,International Business Expertise Start-up Operations Staff Training and Development,13,Times,#000000,False,False,0,null
janeelliot.pdf,268,398,655,420,HI G H L I G H T S O F RE L E V A N T EX P E R I E N C E,16,Times,#000000,True,False,1,null
